total_events,events_per_minute,cnt_1,cnt_3,cnt_5,cnt_7,cnt_8,cnt_9,cnt_11,cnt_12,cnt_13,cnt_22,cnt_23,cnt_800,cnt_4103,cnt_4104,cnt_4624,cnt_4625,cnt_4634,cnt_4648,cnt_4656,cnt_4658,cnt_4663,cnt_4672,cnt_4673,cnt_4674,cnt_4688,cnt_4689,cnt_4690,cnt_4697,cnt_4698,cnt_4702,cnt_4768,cnt_4769,cnt_4771,cnt_5145,cnt_5154,cnt_5156,cnt_5158,cnt_5447,logon_success_score,logon_failure_score,logoff_score,explicit_creds_score,special_privs_score,sensitive_priv_score,priv_object_score,service_create_score,powershell_score,kerberos_tgs_score,kerberos_tgt_score,process_create_score,process_terminate_score,network_conn_score,wfp_listen_score,wfp_connect_score,wfp_bind_score,wfp_block_score,smb_share_score,remote_thread_score,raw_access_score,image_load_score,file_create_score,file_delete_score,registry_score,object_handle_req_score,object_handle_cls_score,object_access_score,token_duplication_score,distinct_target_users,distinct_src_users,distinct_src_ips,distinct_logon_types,entropy_target_users,entropy_src_users,entropy_src_ips,unique_user_host_pairs,network_logon_ratio,rdp_logon_ratio,logon_failure_ratio,entropy_eventids,distinct_eventids,distinct_monitored,logon_success_score_roll3_mean,logon_success_score_roll3_std,logon_success_score_delta,logon_failure_score_roll3_mean,logon_failure_score_roll3_std,logon_failure_score_delta,logoff_score_roll3_mean,logoff_score_roll3_std,logoff_score_delta,explicit_creds_score_roll3_mean,explicit_creds_score_roll3_std,explicit_creds_score_delta,special_privs_score_roll3_mean,special_privs_score_roll3_std,special_privs_score_delta,sensitive_priv_score_roll3_mean,sensitive_priv_score_roll3_std,sensitive_priv_score_delta,priv_object_score_roll3_mean,priv_object_score_roll3_std,priv_object_score_delta,service_create_score_roll3_mean,service_create_score_roll3_std,service_create_score_delta,powershell_score_roll3_mean,powershell_score_roll3_std,powershell_score_delta,kerberos_tgs_score_roll3_mean,kerberos_tgs_score_roll3_std,kerberos_tgs_score_delta,kerberos_tgt_score_roll3_mean,kerberos_tgt_score_roll3_std,kerberos_tgt_score_delta,process_create_score_roll3_mean,process_create_score_roll3_std,process_create_score_delta,process_terminate_score_roll3_mean,process_terminate_score_roll3_std,process_terminate_score_delta,network_conn_score_roll3_mean,network_conn_score_roll3_std,network_conn_score_delta,wfp_listen_score_roll3_mean,wfp_listen_score_roll3_std,wfp_listen_score_delta,wfp_connect_score_roll3_mean,wfp_connect_score_roll3_std,wfp_connect_score_delta,wfp_bind_score_roll3_mean,wfp_bind_score_roll3_std,wfp_bind_score_delta,wfp_block_score_roll3_mean,wfp_block_score_roll3_std,wfp_block_score_delta,smb_share_score_roll3_mean,smb_share_score_roll3_std,smb_share_score_delta,remote_thread_score_roll3_mean,remote_thread_score_roll3_std,remote_thread_score_delta,raw_access_score_roll3_mean,raw_access_score_roll3_std,raw_access_score_delta,image_load_score_roll3_mean,image_load_score_roll3_std,image_load_score_delta,file_create_score_roll3_mean,file_create_score_roll3_std,file_create_score_delta,file_delete_score_roll3_mean,file_delete_score_roll3_std,file_delete_score_delta,registry_score_roll3_mean,registry_score_roll3_std,registry_score_delta,object_handle_req_score_roll3_mean,object_handle_req_score_roll3_std,object_handle_req_score_delta,object_handle_cls_score_roll3_mean,object_handle_cls_score_roll3_std,object_handle_cls_score_delta,object_access_score_roll3_mean,object_access_score_roll3_std,object_access_score_delta,token_duplication_score_roll3_mean,token_duplication_score_roll3_std,token_duplication_score_delta,total_events_roll3_mean,total_events_roll3_std,total_events_delta,events_per_minute_roll3_mean,events_per_minute_roll3_std,events_per_minute_delta,entropy_eventids_roll3_mean,entropy_eventids_roll3_std,entropy_eventids_delta,distinct_eventids_roll3_mean,distinct_eventids_roll3_std,distinct_eventids_delta,logon_failure_ratio_roll3_mean,logon_failure_ratio_roll3_std,logon_failure_ratio_delta,network_logon_ratio_roll3_mean,network_logon_ratio_roll3_std,network_logon_ratio_delta,entropy_target_users_roll3_mean,entropy_target_users_roll3_std,entropy_target_users_delta,entropy_src_users_roll3_mean,entropy_src_users_roll3_std,entropy_src_users_delta,unique_user_host_pairs_roll3_mean,unique_user_host_pairs_roll3_std,unique_user_host_pairs_delta
206,41.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,32,64,32,3,0,0,0,0,32,0,0,0,0,1,0,0,0,22,12,0,3,0,2,0,3,0,0,0,0,1,0,0,0,0,0,22,12,0,0,0,0,0,0,0,0,32,64,32,32,3,4,3,1,1.3516441147205838,0.36526836951395303,1.4999999995671913,4,1.0,0.0,0.0,2.7282883502313764,11,10,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.8284271247461903,-4.0,2.5,3.5355339059327378,-5.0,0.0,0.0,0.0,10.0,4.242640687119285,9.0,17.5,13.435028842544403,-15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,12.727922061357855,-18.0,2.0,0.0,-2.0,0.5,0.7071067811865476,-1.0,28.0,18.384776310850235,-41.0,0.0,0.0,32.0,0.0,0.0,64.0,0.0,0.0,32.0,0.0,0.0,32.0,206.5,222.73863607376248,-158.0,41.3,44.54772721475249,-31.599999999999994,2.012420637582931,0.3924985465930886,0.9934060965502824,9.0,4.242640687119285,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.3516441147205838,-7.213475800929758e-11,1.0201395309524989e-10,0.36526836965822257,0.5,0.7071067811865476,3.0
463,92.6,0,1,0,0,0,0,3,32,213,0,0,0,0,0,0,0,0,0,9,18,9,0,0,0,0,0,9,0,0,0,0,0,0,0,0,18,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,38,0,0,0,0,0,3,0,245,9,18,9,9,0,1,0,0,0.0,-1.4426951601859516e-10,0.0,1,0.0,0.0,0.0,2.354224086750512,12,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
275,55.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,7,0,34,69,34,6,0,0,1,3,34,0,0,0,0,0,0,0,0,37,29,0,8,0,7,0,6,0,0,0,0,0,0,1,3,0,0,37,29,0,0,0,0,0,0,0,0,34,69,34,34,5,6,4,2,1.6635819192308623,1.0100041076859874,1.9709505938775906,6,0.9130434782608695,0.0,0.0,3.133427241974321,15,11,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,1.0,0.0,-1.0,0.0,0.0,0.0,18.0,0.0,19.0,38.0,0.0,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,0.0,0.0,0.0,245.0,0.0,-245.0,9.0,0.0,25.0,18.0,0.0,51.0,9.0,0.0,25.0,9.0,0.0,25.0,463.0,0.0,-188.0,92.6,0.0,-37.599999999999994,2.354224086750512,0.0,0.7792031552238092,12.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.9130434782608695,0.0,0.0,1.6635819192308623,-1.4426951601859516e-10,0.0,1.0100041078302568,1.0,0.0,5.0
992,198.4,3,2,0,120,0,2,7,82,313,1,0,0,0,0,0,0,0,0,36,71,26,0,5,0,3,0,36,0,0,0,0,0,0,0,0,20,41,0,0,0,0,0,0,5,0,0,0,0,0,6,0,3,0,20,41,0,0,0,2,120,7,0,395,36,71,26,36,1,3,0,0,-1.4426951601859516e-10,1.0442973712657193,0.0,3,0.0,0.0,0.0,2.9619559237979343,19,16,4.0,5.656854249492381,-8.0,0.0,0.0,0.0,3.5,4.949747468305833,-7.0,0.0,0.0,0.0,3.0,4.242640687119285,-6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.7071067811865476,5.0,1.5,2.1213203435596424,-3.0,0.5,0.7071067811865476,3.0,0.0,0.0,0.0,27.5,13.435028842544403,-17.0,33.5,6.363961030678928,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,120.0,1.5,2.1213203435596424,7.0,0.0,0.0,0.0,122.5,173.24116139070415,395.0,21.5,17.67766952966369,2.0,43.5,36.062445840513924,2.0,21.5,17.67766952966369,-8.0,21.5,17.67766952966369,2.0,369.0,132.93607486307093,717.0,73.8,26.587214972614184,143.4,2.743825664362417,0.5509798349807093,-0.17147131817638694,13.5,2.1213203435596424,4.0,0.0,0.0,0.0,0.45652173913043476,0.6456192349964129,-0.9130434782608695,0.8317909596154311,1.176330056147474,-1.6635819193751318,0.5050020537708589,0.7141807536730436,0.03429326357973195,3.5,3.5355339059327378,-3.0
684,136.8,4,2,3,153,1,4,11,147,90,2,1,0,0,0,0,0,0,0,19,37,11,0,5,0,4,3,19,0,0,0,0,0,0,0,0,22,28,0,0,0,0,0,0,5,0,0,0,0,0,8,6,4,0,22,28,0,0,1,4,153,11,1,237,19,37,11,19,2,3,0,0,0.9182958337659504,0.3349444864058811,0.0,3,0.0,0.0,0.0,3.240527249564249,25,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
325,65.0,0,23,0,30,0,2,5,37,18,0,0,0,0,0,9,0,9,0,8,16,8,9,2,0,0,0,8,0,0,0,0,0,0,2,0,45,52,0,9,0,9,0,9,2,0,0,0,0,0,0,0,23,0,45,52,0,2,0,2,30,5,0,55,8,16,8,8,1,3,3,1,-1.4426951601859516e-10,0.9548942806267315,1.2806721290880785,3,1.0,0.0,0.0,3.854475735933077,22,17,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,5.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,-8.0,6.0,0.0,-6.0,4.0,0.0,19.0,0.0,0.0,0.0,22.0,0.0,23.0,28.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,-1.0,4.0,0.0,-2.0,153.0,0.0,-123.0,11.0,0.0,-6.0,1.0,0.0,-1.0,237.0,0.0,-182.0,19.0,0.0,-11.0,37.0,0.0,-21.0,11.0,0.0,-3.0,19.0,0.0,-11.0,684.0,0.0,-359.0,136.8,0.0,-71.80000000000001,3.240527249564249,0.0,0.613948486368828,25.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,1.0,0.9182958337659504,0.0,-0.9182958339102198,0.3349444864058811,0.0,0.6199497942208505,3.0,0.0,0.0
317,63.4,0,0,0,0,0,0,3,16,3,0,0,0,0,0,0,0,0,0,32,64,32,0,0,0,0,0,32,0,0,0,0,0,0,0,0,25,45,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,45,0,0,0,0,0,3,0,19,32,64,32,32,0,1,0,0,0.0,-1.4426951601859516e-10,0.0,1,0.0,0.0,0.0,2.9701892592002452,10,9,4.5,6.363961030678928,-9.0,0.0,0.0,0.0,4.5,6.363961030678928,-9.0,0.0,0.0,0.0,4.5,6.363961030678928,-9.0,3.5,2.1213203435596424,-2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,5.656854249492381,0.0,3.0,4.242640687119285,0.0,13.5,13.435028842544403,-23.0,0.0,0.0,0.0,33.5,16.263455967290593,-20.0,40.0,16.97056274847714,-7.0,0.0,0.0,0.0,1.0,1.4142135623730951,-2.0,0.5,0.7071067811865476,0.0,3.0,1.4142135623730951,-2.0,91.5,86.97413408594535,-30.0,8.0,4.242640687119285,-2.0,0.5,0.7071067811865476,0.0,146.0,128.69343417595164,-36.0,13.5,7.7781745930520225,24.0,26.5,14.849242404917497,48.0,9.5,2.1213203435596424,24.0,13.5,7.7781745930520225,24.0,504.5,253.85133444597056,-8.0,100.9,50.77026688919412,-1.6000000000000014,3.5475014927486628,0.4341271380106151,-0.8842864767328318,23.5,2.1213203435596424,-12.0,0.0,0.0,0.0,0.5,0.7071067811865476,-1.0,0.45914791681084044,0.649333211293272,1.4426951601859516e-10,0.6449193835163063,0.4383707034887681,-0.954894280771001,3.0,0.0,-2.0
8089,1617.8,2,3,3,84,0,6,4,131,58,2,1,3880,3609,0,0,0,0,0,3,6,3,0,3,0,2,3,3,0,0,0,0,0,0,0,0,9,12,0,0,0,0,0,0,3,0,0,7489,0,0,4,6,5,0,9,12,0,0,0,6,84,4,1,189,3,6,3,3,2,2,0,0,0.4394969866329743,0.9833761898506845,0.0,2,0.0,0.0,0.0,1.510720274682549,29,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
314,62.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,6,0,41,82,41,8,0,0,0,0,41,0,0,0,0,1,0,2,0,31,37,0,8,0,6,0,8,0,0,0,0,1,0,0,0,0,0,31,37,0,2,0,0,0,0,0,0,41,82,41,41,3,4,5,1,0.6052912047933361,1.2457018070089985,1.8962406244589416,4,1.0,0.0,0.0,3.107064429519107,15,11,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,8.0,3.0,0.0,-3.0,0.0,0.0,0.0,0.0,0.0,0.0,7489.0,0.0,-7489.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,0.0,-4.0,6.0,0.0,-6.0,5.0,0.0,-5.0,0.0,0.0,0.0,9.0,0.0,22.0,12.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,6.0,0.0,-6.0,84.0,0.0,-84.0,4.0,0.0,-4.0,1.0,0.0,-1.0,189.0,0.0,-189.0,3.0,0.0,38.0,6.0,0.0,76.0,3.0,0.0,38.0,3.0,0.0,38.0,8089.0,0.0,-7775.0,1617.8,0.0,-1555.0,1.510720274682549,0.0,1.5963441548365582,29.0,0.0,-14.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4394969866329743,0.0,0.16579421816036177,0.9833761898506845,0.0,0.26232561715831393,2.0,0.0,2.0
62,12.4,0,0,0,0,0,0,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,7,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.2529029588693374,6,5,4.0,5.656854249492381,-8.0,0.0,0.0,0.0,3.0,4.242640687119285,-6.0,0.0,0.0,0.0,4.0,5.656854249492381,-8.0,1.5,2.1213203435596424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3744.5,5295.5226843060545,0.0,0.5,0.7071067811865476,-1.0,0.0,0.0,0.0,2.0,2.8284271247461903,0.0,3.0,4.242640687119285,0.0,2.5,3.5355339059327378,0.0,0.0,0.0,0.0,20.0,15.556349186104045,-25.0,24.5,17.67766952966369,-30.0,0.0,0.0,0.0,1.0,1.4142135623730951,-2.0,0.0,0.0,0.0,3.0,4.242640687119285,0.0,42.0,59.39696961966999,0.0,2.0,2.8284271247461903,1.0,0.5,0.7071067811865476,0.0,94.5,133.64318164425748,26.0,22.0,26.870057685088806,-41.0,44.0,53.74011537017761,-82.0,22.0,26.870057685088806,-41.0,22.0,26.870057685088806,-41.0,4201.5,5497.755223725407,-252.0,840.3,1099.5510447450813,-50.4,2.308892352100828,1.1287857769924383,-0.8541614706497698,22.0,9.899494936611665,-9.0,0.0,0.0,0.0,0.5,0.7071067811865476,-1.0,0.5223940957131552,0.11723421594271366,-0.6052912047933361,1.1145389984298415,0.18549222277158992,-1.2457018070089985,3.0,1.4142135623730951,-4.0
10235,2047.0,5,116,4,407,0,52,14,3485,86,2,2,415,415,104,25,0,19,0,644,1304,627,25,1,0,5,4,644,0,0,1,0,2,0,2,0,1074,163,0,25,0,19,0,25,1,0,1,934,2,0,10,8,118,0,1074,163,0,2,0,52,407,14,2,3571,644,1304,627,644,5,4,3,1,0.4095881179078802,0.4218853600049903,1.2773600847742723,4,1.0,0.0,0.0,3.359760347999598,46,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1553,310.6,3,66,8,151,1,1,13,108,52,0,2,382,329,0,1,0,0,0,26,51,11,1,2,0,3,8,26,0,0,0,0,0,0,0,0,107,71,0,1,0,0,0,1,2,0,0,711,0,0,6,16,66,0,107,71,0,0,1,1,151,13,2,160,26,51,11,26,4,3,0,1,1.4256051984398657,0.9240763362069869,0.0,3,0.0,0.0,0.0,3.397178306684081,30,23,25.0,0.0,-24.0,0.0,0.0,0.0,19.0,0.0,-19.0,0.0,0.0,0.0,25.0,0.0,-24.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,-1.0,934.0,0.0,-223.0,2.0,0.0,-2.0,0.0,0.0,0.0,10.0,0.0,-4.0,8.0,0.0,8.0,118.0,0.0,-52.0,0.0,0.0,0.0,1074.0,0.0,-967.0,163.0,0.0,-92.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,1.0,52.0,0.0,-51.0,407.0,0.0,-256.0,14.0,0.0,-1.0,2.0,0.0,0.0,3571.0,0.0,-3411.0,644.0,0.0,-618.0,1304.0,0.0,-1253.0,627.0,0.0,-616.0,644.0,0.0,-618.0,10235.0,0.0,-8682.0,2047.0,0.0,-1736.4,3.359760347999598,0.0,0.037417958684482944,46.0,0.0,-16.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.4095881179078802,0.0,1.0160170805319855,0.4218853600049903,0.0,0.5021909762019967,4.0,0.0,-1.0
412,82.4,0,24,0,12,0,0,4,113,109,1,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,1,0,0,0,0,0,5,29,0,0,0,0,0,0,37,0,1,0,0,0,0,0,25,0,5,29,0,0,0,0,12,4,0,222,0,0,0,0,0,2,0,0,0.0,0.17556502556896378,0.0,2,0.0,0.0,0.0,2.625203458425191,11,10,13.0,16.97056274847714,-1.0,0.0,0.0,0.0,9.5,13.435028842544403,0.0,0.0,0.0,0.0,13.0,16.97056274847714,-1.0,1.5,0.7071067811865476,35.0,0.0,0.0,0.0,0.5,0.7071067811865476,1.0,822.5,157.6848122046001,-711.0,1.0,1.4142135623730951,0.0,0.0,0.0,0.0,8.0,2.8284271247461903,-6.0,12.0,5.656854249492381,-16.0,92.0,36.76955262170047,-41.0,0.0,0.0,0.0,590.5,683.7722574073914,-102.0,117.0,65.05382386916237,-42.0,0.0,0.0,0.0,1.0,1.4142135623730951,0.0,0.5,0.7071067811865476,-1.0,26.5,36.062445840513924,-1.0,279.0,181.01933598375618,-139.0,13.5,0.7071067811865476,-9.0,2.0,0.0,-2.0,1865.5,2411.9412306273134,62.0,335.0,436.9919907732864,-26.0,677.5,886.004796826744,-51.0,319.0,435.57777721091327,-11.0,335.0,436.9919907732864,-26.0,5894.0,6139.101074261605,-1141.0,1178.8,1227.8202148523212,-228.20000000000002,3.37846932734184,0.0264584923239558,-0.77197484825889,38.0,11.313708498984761,-19.0,0.0,0.0,0.0,0.5,0.7071067811865476,0.0,0.9175966581738729,0.7184325674455255,-1.4256051984398657,0.6729808481059886,0.3551026447231239,-0.7485113106380231,3.5,0.7071067811865476,-1.0
1474,294.8,2,15,1,176,0,3,19,159,183,3,13,287,265,0,0,0,0,0,9,18,9,0,4,0,2,1,9,0,0,0,0,0,0,0,0,29,49,0,0,0,0,0,0,4,0,0,552,0,0,4,2,18,0,29,49,0,0,0,3,176,19,13,342,9,18,9,9,2,2,0,0,0.9709505941661296,0.6840384353505025,0.0,2,0.0,0.0,0.0,3.267775902245213,28,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
58,11.6,0,0,0,0,0,0,1,13,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.208285433325012,6,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,552.0,0.0,-552.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,-4.0,2.0,0.0,-2.0,18.0,0.0,-18.0,0.0,0.0,0.0,29.0,0.0,-20.0,49.0,0.0,-38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,-3.0,176.0,0.0,-176.0,19.0,0.0,-18.0,13.0,0.0,-13.0,342.0,0.0,-326.0,9.0,0.0,-9.0,18.0,0.0,-18.0,9.0,0.0,-9.0,9.0,0.0,-9.0,1474.0,0.0,-1416.0,294.8,0.0,-283.2,3.267775902245213,0.0,-1.0594904689202012,28.0,0.0,-22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9709505941661296,0.0,-0.9709505941661296,0.6840384353505025,0.0,-0.6840384353505025,2.0,0.0,-2.0
3515,703.0,0,0,0,0,0,0,0,0,0,0,0,273,273,35,30,0,26,0,525,1049,508,29,4,0,3,0,525,0,0,0,0,5,0,1,0,55,24,0,30,0,26,0,29,4,0,0,581,5,0,3,0,0,0,55,24,0,1,0,0,0,0,0,0,525,1049,508,525,6,5,4,1,0.6044641803031957,0.18105705716796872,1.8112781238820548,5,1.0,0.0,0.0,2.997600706363563,26,16,0.0,0.0,30.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,2.8284271247461903,4.0,0.0,0.0,0.0,0.0,0.0,0.0,276.0,390.32294321497426,581.0,0.0,0.0,5.0,0.0,0.0,0.0,2.0,2.8284271247461903,3.0,1.0,1.4142135623730951,0.0,9.0,12.727922061357855,0.0,0.0,0.0,0.0,19.0,14.142135623730951,46.0,30.0,26.870057685088806,13.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.5,2.1213203435596424,0.0,88.0,124.45079348883236,0.0,10.0,12.727922061357855,-1.0,6.5,9.192388155425117,0.0,179.0,230.5168106668145,-16.0,4.5,6.363961030678928,525.0,9.0,12.727922061357855,1049.0,4.5,6.363961030678928,508.0,4.5,6.363961030678928,525.0,766.0,1001.2632021601513,3457.0,153.20000000000002,200.25264043203026,691.4,2.7380306677851127,0.7491728951759895,0.7893152730385511,17.0,15.556349186104045,20.0,0.0,0.0,0.0,0.0,0.0,1.0,0.4854752970830648,0.6865657493319777,0.6044641803031957,0.34201921767525123,0.48368821622857605,0.18105705716796872,1.0,1.4142135623730951,5.0
