total_events,events_per_minute,cnt_1,cnt_3,cnt_7,cnt_8,cnt_9,cnt_10,cnt_11,cnt_12,cnt_13,cnt_800,cnt_4103,cnt_4104,cnt_4624,cnt_4625,cnt_4648,cnt_4656,cnt_4658,cnt_4661,cnt_4663,cnt_4672,cnt_4688,cnt_4696,cnt_4697,cnt_4698,cnt_4702,cnt_4703,cnt_4720,cnt_4726,cnt_4728,cnt_4732,cnt_4738,cnt_4756,cnt_4768,cnt_4769,cnt_4770,cnt_4771,cnt_4773,cnt_4776,cnt_4798,cnt_4799,cnt_5154,cnt_5156,cnt_5158,cnt_5447,brute_force_score,lateral_move_score,persistence_score,priv_escalation_score,recon_score,execution_score,kerberos_score,credential_dump_score,image_load_score,registry_mod_score,powershell_score,wfp_network_score,remote_thread_score,raw_access_score,network_conn_score,file_create_score,process_create_sys_score,rights_adjust_score,object_access_score,logon_failure_ratio,monitored_event_ratio,credential_dump_per_min,image_load_per_min,registry_mod_per_min,powershell_per_min,remote_thread_per_min,network_conn_per_min,process_create_sys_per_min,entropy_eventids,distinct_eventids,distinct_monitored,brute_force_score_roll3_mean,brute_force_score_roll3_std,brute_force_score_delta,lateral_move_score_roll3_mean,lateral_move_score_roll3_std,lateral_move_score_delta,persistence_score_roll3_mean,persistence_score_roll3_std,persistence_score_delta,priv_escalation_score_roll3_mean,priv_escalation_score_roll3_std,priv_escalation_score_delta,recon_score_roll3_mean,recon_score_roll3_std,recon_score_delta,execution_score_roll3_mean,execution_score_roll3_std,execution_score_delta,kerberos_score_roll3_mean,kerberos_score_roll3_std,kerberos_score_delta,credential_dump_score_roll3_mean,credential_dump_score_roll3_std,credential_dump_score_delta,image_load_score_roll3_mean,image_load_score_roll3_std,image_load_score_delta,registry_mod_score_roll3_mean,registry_mod_score_roll3_std,registry_mod_score_delta,powershell_score_roll3_mean,powershell_score_roll3_std,powershell_score_delta,wfp_network_score_roll3_mean,wfp_network_score_roll3_std,wfp_network_score_delta,remote_thread_score_roll3_mean,remote_thread_score_roll3_std,remote_thread_score_delta,raw_access_score_roll3_mean,raw_access_score_roll3_std,raw_access_score_delta,network_conn_score_roll3_mean,network_conn_score_roll3_std,network_conn_score_delta,file_create_score_roll3_mean,file_create_score_roll3_std,file_create_score_delta,process_create_sys_score_roll3_mean,process_create_sys_score_roll3_std,process_create_sys_score_delta,rights_adjust_score_roll3_mean,rights_adjust_score_roll3_std,rights_adjust_score_delta,object_access_score_roll3_mean,object_access_score_roll3_std,object_access_score_delta,total_events_roll3_mean,total_events_roll3_std,total_events_delta,events_per_minute_roll3_mean,events_per_minute_roll3_std,events_per_minute_delta,entropy_eventids_roll3_mean,entropy_eventids_roll3_std,entropy_eventids_delta,distinct_eventids_roll3_mean,distinct_eventids_roll3_std,distinct_eventids_delta,logon_failure_ratio_roll3_mean,logon_failure_ratio_roll3_std,logon_failure_ratio_delta,monitored_event_ratio_roll3_mean,monitored_event_ratio_roll3_std,monitored_event_ratio_delta
2827,565.4,7,13,245,0,0,1531,11,264,130,0,0,0,0,0,0,51,102,0,48,0,7,0,0,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,117,58,0,0,0,1,0,9,7,0,1531,245,394,0,175,0,0,13,11,7,122,201,0.0,0.9607357622921825,306.2,49.0,78.8,0.0,0.0,2.6,1.4,2.6012260873930297,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,3.0,5.196152422706632,0.0,2.3333333333333335,4.041451884327381,0.0,0.0,0.0,0.0,1398.3333333333333,125.65959308120229,-6.0,83.0,140.29967925836468,0.0,277.0,100.5037312740179,1.0,0.0,0.0,0.0,141.66666666666666,30.072135496724098,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.666666666666666,3.785938897200183,0.0,7.0,3.4641016151377544,0.0,2.3333333333333335,4.041451884327381,0.0,41.0,70.14983962918234,0.0,152.33333333333334,42.14656965084268,0.0,2175.3333333333335,566.2723137619685,0.0,435.0666666666666,113.25446275239396,0.0,1.9923749165954623,0.5121324175634401,0.017502561243330383,19.0,6.082762530298219,0.0,0.0,0.0,0.0,0.9749953823161018,0.01052192480568946,-0.002122391227449616
2933,586.6,7,13,245,0,0,1631,11,265,131,0,0,0,0,0,0,51,102,0,48,0,7,0,0,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,120,59,0,0,0,1,0,9,7,0,1631,245,396,0,179,0,0,13,11,7,122,201,0.0,0.9621547903170815,326.2,49.0,79.2,0.0,0.0,2.6,1.4,2.5460430782801953,26,17,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,6.0,5.196152422706632,0.0,4.666666666666667,4.041451884327381,0.0,0.0,0.0,0.0,1478.0,97.04122835166513,100.0,164.33333333333334,139.71876514388944,0.0,336.3333333333333,99.01683358567541,2.0,0.0,0.0,0.0,160.0,26.851443164195107,4.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,3.4641016151377553,0.0,9.0,3.4641016151377544,0.0,4.666666666666667,4.041451884327381,0.0,81.66666666666667,69.85938257194472,0.0,176.66666666666666,42.14656965084268,0.0,2516.6666666666665,537.5131006155415,106.0,503.3333333333333,107.50262012310877,21.200000000000045,2.292843664731182,0.5190501408856673,-0.05518300911283447,22.666666666666668,5.773502691896257,0.0,0.0,0.0,0.0,0.9683780000666666,0.011447990386773948,0.0014190280248990161
2693,538.6,9,8,315,0,0,1630,13,176,67,0,0,0,0,0,0,22,44,0,19,0,9,0,0,0,1,123,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,111,55,0,0,0,1,0,9,9,0,1630,315,243,0,166,0,0,8,13,9,123,85,0.0,0.9695506869662087,326.0,63.0,48.6,0.0,0.0,1.6,1.8,2.282307160802482,25,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,1566.3333333333333,56.08327142146178,-1.0,245.0,0.0,70.0,394.3333333333333,1.5275252316537407,-153.0,0.0,0.0,0.0,176.66666666666666,2.0816659994661912,-13.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,-5.0,11.0,0.0,2.0,7.0,0.0,2.0,122.0,0.0,1.0,201.0,0.0,-116.0,2862.3333333333335,61.19912853410027,-240.0,572.4666666666667,12.239825706820076,-48.0,2.576997563940975,0.028199646263954135,-0.2637359174777134,26.0,0.0,-1.0,0.0,0.0,0.0,0.9619162353762986,0.0010811186222695515,0.007395896649127209
2809,561.8,9,7,314,0,0,1754,15,171,68,0,0,0,0,0,0,22,44,0,19,0,9,0,0,0,1,122,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,107,50,0,0,0,1,0,9,9,0,1754,314,239,0,157,0,0,7,15,9,122,85,0.0,0.9686721253114987,350.8,62.8,47.8,0.0,0.0,1.4,1.8,2.216546030350326,27,17,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,7.666666666666667,1.1547005383792515,0.0,0.0,0.0,0.0,1597.3333333333333,57.4485276863851,124.0,268.3333333333333,40.41451884327381,-1.0,344.3333333333333,87.76293826743347,-4.0,0.0,0.0,0.0,173.33333333333334,6.658328118479416,-9.0,0.0,0.0,0.0,0.0,0.0,0.0,11.333333333333334,2.886751345948129,-1.0,11.666666666666666,1.1547005383792517,2.0,7.666666666666667,1.1547005383792515,0.0,122.33333333333333,0.5773502691896278,-1.0,162.33333333333334,66.9726312259966,0.0,2817.6666666666665,120.27191415011781,116.0,563.5333333333333,24.054382830023556,23.199999999999932,2.476525442158569,0.17044602293210392,-0.06576113045215592,25.666666666666668,0.5773502691896263,2.0,0.0,0.0,0.0,0.9641470798584909,0.0047331424513525466,-0.0008785616547100084
2043,408.6,2,1,72,0,0,1748,9,26,42,0,0,0,0,0,0,3,6,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,27,0,0,0,0,0,0,2,0,1748,72,68,0,110,0,0,1,9,2,1,12,0.0,0.9911894273127754,349.6,14.4,13.6,0.0,0.0,0.2,0.4,1.0275453231719238,21,14,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,9.0,0.0,-9.0,8.333333333333334,1.1547005383792512,-7.0,0.0,0.0,0.0,1671.6666666666667,71.30451131123019,-6.0,291.3333333333333,40.12895878705719,-242.0,292.6666666666667,89.51163797704373,-171.0,0.0,0.0,0.0,167.33333333333334,11.060440015358056,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333333334,3.214550253664319,-6.0,13.0,2.0,-6.0,8.333333333333334,1.1547005383792512,-7.0,122.33333333333333,0.5773502691896278,-121.0,123.66666666666667,66.9726312259966,-73.0,2811.6666666666665,120.02222016498989,-766.0,562.3333333333334,24.00444403299797,-153.19999999999993,2.348298756477668,0.1743795979277471,-1.1890007071784021,26.0,1.0000000000000004,-6.0,0.0,0.0,0.0,0.9667925341982629,0.004040355043292265,0.022517302001276662
1725,345.0,2,1,72,0,0,1492,8,23,37,0,0,0,0,0,0,3,6,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,9,0,0,0,0,0,0,2,0,1492,72,60,0,63,0,0,1,8,2,1,12,0.0,0.9930434782608696,298.4,14.4,12.0,0.0,0.0,0.2,0.4,0.9701792156491075,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,6.0,5.196152422706632,0.0,6.666666666666667,4.041451884327381,0.0,0.0,0.0,0.0,1710.6666666666667,69.9237680144123,-256.0,233.66666666666666,140.00833308533225,0.0,183.33333333333334,99.90161827184454,-8.0,0.0,0.0,0.0,144.33333333333334,30.07213549672411,-47.0,0.0,0.0,0.0,0.0,0.0,0.0,5.333333333333333,3.7859388972001837,0.0,12.333333333333334,3.0550504633038935,-1.0,6.666666666666667,4.041451884327381,0.0,82.0,70.14983962918234,0.0,60.666666666666664,42.146569650842686,0.0,2515.0,412.858329212334,-318.0,503.0,82.57166584246666,-63.60000000000002,1.8421328381082438,0.7062193329180271,-0.057366107522816345,24.333333333333332,3.055050463303893,0.0,0.0,0.0,0.0,0.9764707465301609,0.012754318509064033,0.0018540509480942102
1421,284.2,2,1,72,0,0,1213,7,20,32,0,0,0,0,0,0,3,6,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,7,0,0,0,0,0,0,2,0,1213,72,52,0,47,0,0,1,7,2,1,12,0.0,0.9915552427867699,242.6,14.4,10.4,0.0,0.0,0.2,0.4,1.0363495102329017,21,14,0.0,0.0,0.0,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,3.0,5.196152422706632,0.0,4.333333333333333,4.04145188432738,0.0,0.0,0.0,0.0,1664.6666666666667,149.5638102394204,-279.0,152.66666666666666,139.71876514388947,0.0,122.33333333333333,101.11544557254022,-8.0,0.0,0.0,0.0,110.0,47.00000000000001,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.464101615137757,0.0,10.666666666666666,3.785938897200183,-1.0,4.333333333333333,4.04145188432738,0.0,41.333333333333336,69.85938257194472,0.0,36.333333333333336,42.146569650842686,0.0,2192.3333333333335,557.2156973141849,-304.0,438.4666666666667,111.44313946283675,-60.80000000000001,1.4047568563904524,0.7036149264988055,0.0661702945837942,23.0,3.4641016151377544,0.0,0.0,0.0,0.0,0.9843016769617146,0.01356729670271853,-0.0014882354740997084
919,183.8,0,0,1,0,0,866,4,4,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25,3,0,0,0,0,0,0,0,0,866,1,14,0,28,0,0,0,4,0,0,0,0.0,0.9934711643090316,173.2,0.2,2.8,0.0,0.0,0.0,0.0,0.46123130293239345,12,7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,-2.0,0.0,0.0,0.0,1484.3333333333333,267.58238606704543,-347.0,72.0,0.0,-71.0,60.0,8.000000000000563,-38.0,0.0,0.0,0.0,73.33333333333333,32.746501085357714,-19.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,8.0,1.0,-3.0,2.0,0.0,-2.0,1.0,0.0,-1.0,12.0,0.0,-12.0,1729.6666666666667,311.0262582698341,-502.0,345.93333333333334,62.20525165396615,-100.39999999999998,1.011358016351311,0.035932556935239085,-0.5751182073005082,21.0,0.0,-9.0,0.0,0.0,0.0,0.9919293827868049,0.0009820192382230615,0.001915921522261721
429,85.8,0,0,0,0,0,411,1,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,1,0,0,0,0,0,0,0,0,411,0,5,0,12,0,0,0,1,0,0,0,0.0,1.0,82.2,0.0,1.0,0.0,0.0,0.0,0.0,0.3188093105309404,6,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,0.0,0.0,0.0,0.0,1190.3333333333333,313.6149443718097,-455.0,48.333333333333336,40.99186911246343,-1.0,42.0,24.57641145488919,-9.0,0.0,0.0,0.0,46.0,17.521415467935242,-16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,0.0,6.333333333333333,2.0816659994661326,-3.0,1.3333333333333333,1.1547005383792517,0.0,0.6666666666666666,0.5773502691896258,0.0,8.0,6.928203230275509,0.0,1355.0,407.03316818166087,-490.0,271.0,81.40663363633148,-98.00000000000001,0.8225866762714675,0.31468699743092615,-0.14242199240145303,18.0,5.196152422706632,-6.0,0.0,0.0,0.0,0.992689961785557,0.0010056934143129442,0.006528835690968404
77085,15417.0,31,27,2656,0,65,11519,812,35708,21056,2050,2038,41,1,0,0,108,202,0,99,1,12,0,0,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,56,48,0,0,2,1,0,2,12,0,11519,2656,56764,4129,104,0,65,27,812,31,23,409,0.0,0.9931374456768503,2303.8,531.2,11352.8,825.8,0.0,5.4,6.2,2.109695456317929,44,22,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.6666666666666666,1.1547005383792517,12.0,0.0,0.0,0.0,830.0,402.21014407893784,11108.0,24.333333333333332,41.28357219685977,2656.0,23.666666666666668,24.946609656090374,56759.0,0.0,0.0,4129.0,29.0,17.52141546793523,92.0,0.0,0.0,0.0,0.0,0.0,65.0,0.3333333333333333,0.5773502691896258,27.0,4.0,3.0,811.0,0.6666666666666666,1.1547005383792517,31.0,0.3333333333333333,0.5773502691896258,23.0,4.0,6.928203230275509,409.0,923.0,496.0120966266853,76656.0,184.6,99.20241932533634,15331.2,0.6054633745654119,0.3798922905413395,1.7908861457869887,13.0,7.54983443527075,38.0,0.0,0.0,0.0,0.9950088023652671,0.004427384012210284,-0.00686255432314975
74351,14870.2,33,45,2584,0,59,10096,628,30418,17273,5966,5959,51,1,0,0,116,216,0,105,1,14,0,0,1,0,112,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,82,74,0,0,2,1,0,11,14,0,10096,2584,47691,11976,156,0,59,45,628,33,112,437,0.0,0.993194442576428,2019.2,516.8,9538.2,2395.2,0.0,9.0,6.6,2.4059439584513314,45,23,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,0.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.6666666666666666,1.1547005383792517,9.0,4.0,6.928203230275509,2.0,0.0,0.0,0.0,4265.333333333333,6285.977754759662,-1423.0,885.6666666666666,1533.153721364343,-72.0,18927.666666666668,32767.22616172039,-9073.0,1376.3333333333333,2383.879261483965,7847.0,48.0,49.15282290977804,52.0,0.0,0.0,0.0,21.666666666666668,37.52776749732568,-6.0,9.0,15.588457268119896,18.0,272.3333333333333,467.3674500147966,-184.0,10.333333333333334,17.897858344878397,2.0,7.666666666666667,13.279056191361391,89.0,136.33333333333334,236.13626009855693,28.0,26144.333333333332,44116.59172390059,-2734.0,5228.866666666667,8823.318344780117,-546.7999999999993,0.9632453565937543,0.9954053844279107,0.29624850213340226,20.666666666666668,20.428737928059416,1.0,0.0,0.0,0.0,0.9955362033286272,0.003869360744861009,5.699689957772147e-05
70530,14106.0,41,54,2560,0,57,8569,512,25131,12957,9613,9590,59,1,0,0,132,248,0,121,1,26,0,0,1,1,112,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,94,87,0,0,2,2,0,11,26,0,8569,2560,38088,19262,181,0,57,54,512,41,112,501,0.0,0.9921735431731178,1713.8,512.0,7617.6,3852.4,0.0,10.8,8.2,2.573831162361622,46,24,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,0.0,0.6666666666666666,0.5773502691896258,1.0,0.0,0.0,0.0,4.333333333333333,5.859465277082315,0.0,8.666666666666666,7.571877794400365,12.0,0.0,0.0,0.0,7342.0,6044.44397773691,-1527.0,1746.6666666666667,1513.086029719835,-24.0,34820.0,30490.04757293763,-9603.0,5368.333333333333,6083.428665919683,7286.0,90.66666666666667,72.92004754066838,25.0,0.0,0.0,0.0,41.333333333333336,35.92121007612819,-2.0,24.0,22.64950330581225,9.0,480.3333333333333,425.1874096599444,-116.0,21.333333333333332,18.502252115170556,8.0,45.0,59.15234568468101,0.0,282.0,244.62011364562807,64.0,50621.666666666664,43489.61403982948,-3821.0,10124.333333333334,8697.922807965895,-764.2000000000007,1.6114829084334001,1.1292451313995728,0.16788720391029077,31.666666666666668,22.23360819420306,1.0,0.0,0.0,0.0,0.9954439627510926,0.003945746915566142,-0.0010208994033101826
67856,13571.2,50,87,2927,0,59,6267,321,19975,8778,13819,13713,93,0,0,0,186,368,0,171,0,34,0,0,0,1,166,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,115,115,0,0,0,1,0,9,34,0,6267,2927,28753,27625,230,0,59,87,321,50,166,725,0.0,0.9911282716340486,1253.4,585.4,5750.6,5525.0,0.0,17.4,10.0,2.6587424884337936,41,21,0.0,0.0,0.0,2.0,0.0,-2.0,1.3333333333333333,0.5773502691896258,-1.0,0.0,0.0,0.0,8.0,5.196152422706631,-2.0,17.333333333333332,7.571877794400366,8.0,0.0,0.0,0.0,10061.333333333334,1475.3055050847333,-2302.0,2600.0,49.95998398718719,367.0,47514.333333333336,9339.253307054758,-9335.0,11789.0,7568.232884894597,8363.0,147.0,39.28103868280475,49.0,0.0,0.0,0.0,60.333333333333336,4.163331998932239,2.0,42.0,13.74772708486752,33.0,650.6666666666666,151.27899171178203,-191.0,35.0,5.291502622129181,9.0,82.33333333333333,51.3841739578767,54.0,449.0,47.15930449020631,224.0,73988.66666666667,3292.4869526443963,-2674.0,14797.733333333335,658.4973905288523,-534.7999999999993,2.3631568590436274,0.23500753246005457,0.08491132607217144,45.0,1.0000000000000568,-5.0,0.0,0.0,0.0,0.9928351438087987,0.0005736712581944269,-0.0010452715390691925
61082,12216.4,43,126,2271,0,66,2923,888,13919,5816,16123,16112,108,5,0,4,339,674,0,324,5,40,0,0,0,1,206,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,165,171,0,0,14,1,0,9,40,0,2923,2271,19735,32343,336,0,66,126,888,43,206,1337,0.0,0.987819652270718,584.6,454.2,3947.0,6468.6,0.0,25.2,8.6,2.702289352563369,50,24,0.0,0.0,0.0,1.3333333333333333,1.1547005383792517,14.0,1.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,10.333333333333334,1.1547005383792517,0.0,24.666666666666668,10.066445913694334,6.0,0.0,0.0,0.0,8310.666666666666,1927.527518177969,-3344.0,2690.3333333333335,205.31033420978426,-656.0,38177.333333333336,9469.316043586952,-9018.0,19621.0,7830.674364318823,4718.0,189.0,37.643060449437456,106.0,0.0,0.0,0.0,58.333333333333336,1.1547005383791586,7.0,62.0,22.11334438749598,39.0,487.0,155.01935363044214,567.0,41.333333333333336,8.504900548115382,-7.0,130.0,31.176914536239792,40.0,554.3333333333334,151.22610004008342,612.0,70912.33333333333,3264.336124441474,-6774.0,14182.466666666667,652.8672248882697,-1354.800000000001,2.546172536415582,0.12864883941272737,0.043546864129575535,44.0,2.645751311064612,9.0,0.0,0.0,0.0,0.9921654191278648,0.00103310942830621,-0.0033086193633306005
49721,9944.2,42,134,2154,0,62,2434,901,4094,2111,17674,17663,72,8,0,4,281,560,0,266,8,42,0,0,0,1,213,0,0,0,0,0,0,0,0,0,0,0,0,7,2,0,178,193,0,0,20,1,0,9,42,0,2434,2154,6205,35409,371,0,62,134,901,42,213,1107,0.0,0.9875907564208283,486.8,430.8,1241.0,7081.8,0.0,26.8,8.4,2.5009440056783134,50,24,0.0,0.0,0.0,5.333333333333333,7.571877794400366,6.0,1.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,9.666666666666666,1.1547005383792517,0.0,33.333333333333336,7.023769168568491,2.0,0.0,0.0,0.0,5919.666666666667,2838.980333382624,-489.0,2586.0,328.7719574416285,-117.0,28858.666666666668,9176.956267376088,-13530.0,26410.0,6624.598780303604,3066.0,249.0,79.22752047110905,35.0,0.0,0.0,0.0,60.666666666666664,4.7258156262525866,-4.0,89.0,36.0416425818802,8.0,573.6666666666666,288.48627928089303,13.0,44.666666666666664,4.725815626252604,-1.0,161.33333333333334,47.173438854225296,7.0,854.3333333333334,432.7462689998994,-230.0,66489.33333333333,4870.011225175313,-11361.0,13297.866666666667,974.0022450350488,-2272.199999999999,2.6449543344529283,0.06532963760903897,-0.20134534688505568,45.666666666666664,4.509249752822908,0.0,0.0,0.0,0.0,0.9903738223592948,0.002272880722480203,-0.0002288958498897209
55194,11038.8,41,122,2218,0,64,3101,1052,8727,5470,15166,15150,68,8,0,4,494,988,0,403,8,41,0,0,0,1,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,170,270,24,0,20,1,0,0,41,0,3101,2218,14197,30384,542,0,64,122,1052,41,240,1885,0.0,0.9767003659818096,620.2,443.6,2839.4,6076.8,0.0,24.4,8.2,2.8883130885062624,52,24,0.0,0.0,0.0,11.333333333333334,10.26320287889377,0.0,1.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,-9.0,38.666666666666664,4.1633319989322635,-1.0,0.0,0.0,0.0,3874.6666666666665,2086.1985364133757,667.0,2450.6666666666665,416.64413272399895,64.0,18231.0,11348.990615909415,7992.0,31792.333333333332,3921.108176693591,-5025.0,312.3333333333333,73.41888948583556,171.0,0.0,0.0,0.0,62.333333333333336,3.511884584284218,2.0,115.66666666666667,25.146238950056393,-12.0,703.3333333333334,331.1741737112564,151.0,45.0,4.3588989435406695,-1.0,195.0,25.35744466621192,27.0,1056.3333333333333,309.12996188226936,778.0,59553.0,9163.674863284932,5473.0,11910.6,1832.7349726569819,1094.5999999999985,2.620658615558492,0.10593759109944724,0.387369082827949,47.0,5.196152422706644,2.0,0.0,0.0,0.0,0.9888462267751983,0.0019796198829242395,-0.010890390439018627
70160,14032.0,29,118,1897,0,57,4749,1301,17792,12716,12088,12083,61,8,0,4,792,1584,0,625,8,45,0,0,0,0,875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,202,436,78,0,20,0,0,0,45,0,4749,1897,30508,24232,924,0,57,118,1301,29,875,3001,0.0,0.9657354618015963,949.8,379.4,6101.6,4846.4,0.0,23.6,5.8,3.0736604440442,53,23,0.0,0.0,0.0,18.0,3.464101615137759,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,6.0,5.196152422706632,0.0,41.0,0.9999999999999964,4.0,0.0,0.0,0.0,2819.3333333333335,345.37274549869943,1648.0,2214.3333333333335,58.586118947521925,-321.0,13379.0,6801.990002932962,16311.0,32712.0,2532.7410053142044,-6152.0,416.3333333333333,110.22855044557802,382.0,0.0,0.0,0.0,64.0,1.9999999999999494,-7.0,127.33333333333333,6.110100926607767,-4.0,947.0,91.16468614545916,249.0,42.0,0.9999999999999822,-12.0,219.66666666666666,17.953644012660295,635.0,1443.0,399.6848758709791,1116.0,55332.333333333336,5681.763135975781,14966.0,11066.466666666667,1136.3526271951525,2993.2000000000007,2.6971821489159815,0.1937350361436075,0.18534735553793746,50.666666666666664,1.1547005383792526,1.0,0.0,0.0,0.0,0.9840369248911186,0.006354677080689388,-0.010964904180213342
78439,15687.8,24,90,1624,0,54,5941,1457,24319,19496,9013,9096,30,8,0,7,769,1538,0,611,8,41,0,0,0,0,914,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,199,434,80,0,23,0,0,0,41,0,5941,1624,43815,18139,921,0,54,90,1457,24,914,2918,0.0,0.9684085722663471,1188.2,324.8,8763.0,3627.8,0.0,18.0,4.8,2.918000586198602,51,23,0.0,0.0,0.0,20.0,0.0,3.0,0.6666666666666666,0.5773502691896258,0.0,0.0,0.0,0.0,3.0,5.196152422706632,0.0,42.666666666666664,2.081665999466132,-4.0,0.0,0.0,0.0,3428.0,1191.6387875526616,1192.0,2089.6666666666665,169.8950656532825,-273.0,16970.0,12386.528932675204,13307.0,30008.333333333332,5597.961801703665,-6093.0,612.3333333333334,283.12953454794035,-3.0,0.0,0.0,0.0,61.0,3.605551275463961,-3.0,124.66666666666667,8.326663997864518,-28.0,1084.6666666666667,201.9909238885089,156.0,37.333333333333336,7.2341781380702335,-5.0,442.6666666666667,374.654952367286,39.0,1997.6666666666667,952.0133052291513,-83.0,58358.333333333336,10580.54508677759,8279.0,11671.666666666666,2116.1090173555144,1655.7999999999993,2.8209725127429253,0.29223636760631205,-0.1556598578455981,51.666666666666664,1.5275252316519485,-2.0,0.0,0.0,0.0,0.976675528068078,0.0109276684802763,0.0026731104647508275
93012,18602.4,19,54,1684,0,42,7411,946,32510,27043,8443,8431,17,3,0,6,624,1248,0,465,3,33,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,179,407,80,0,12,0,0,0,33,0,7411,1684,59553,16891,874,0,42,54,946,19,889,2337,0.0,0.975626800842902,1482.2,336.8,11910.6,3378.2,0.0,10.8,3.8,2.6640519867295906,46,23,0.0,0.0,0.0,21.0,1.7320508075688772,-11.0,0.3333333333333333,0.5773502691896258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.333333333333336,2.3094010767585034,-8.0,0.0,0.0,0.0,4597.0,1426.0883563089558,1470.0,1913.0,297.323056623599,60.0,29506.666666666668,14834.368282246915,15738.0,24251.666666666668,6122.523689895641,-1248.0,795.6666666666666,219.68689841074578,-47.0,0.0,0.0,0.0,58.333333333333336,5.131601439446865,-12.0,110.0,17.43559577416269,-36.0,1270.0,204.27187765328847,-511.0,31.333333333333332,8.736894948054104,-5.0,676.3333333333334,378.3785582367655,-25.0,2601.3333333333335,621.749413617201,-581.0,67931.0,11781.716216239483,14573.0,13586.199999999999,2356.3432432478867,2914.600000000002,2.9599913729163547,0.09955315252723336,-0.25394859946901116,52.0,1.0000000000000044,-5.0,0.0,0.0,0.0,0.9702814666832511,0.005717349127258888,0.007218228576554853
